search_engine,search_string,title,media,timestamp,link
Google,Jio Merger,Reliance Jio & Disney star complete merger to create $8.5-bn JV,The Hindu BusinessLine,15 Nov 2024,https://www.thehindubusinessline.com/companies/reliance-disney-complete-merger-to-create-85-billion-jv/article68868404.ece
Google,Jio Merger,Reliance-Disney merger: JioStar website goes live amid JioHotstar domain saga,mint,12 Nov 2024,https://www.livemint.com/companies/reliancedisney-merger-jiostar-website-goes-live-amid-jiohotstar-domain-saga-11731405960527.html
Google,Jio Merger,RIL eyes JioCinema as sole OTT platform post Star-Viacom18 merger deal,Business Standard,19 Aug 2024,https://www.business-standard.com/companies/news/ril-eyes-jiocinema-as-sole-ott-platform-post-star-viacom18-merger-deal-124081900377_1.html
Google,Jio Merger,Reliance to retain Disney+ Hotstar as primary platform after JioCinema merger: Report,Business Today,23 Oct 2024,https://www.businesstoday.in/technology/news/story/reliance-to-retain-disney-hotstar-as-primary-platform-after-star-viacom18-merger-heres-why-451172-2024-10-23
Google,Jio Merger,"RIL, Viacom18 and Disney complete merger to create a Rs 70,352 cr JV",The Economic Times,14 Nov 2024,https://m.economictimes.com/industry/media/entertainment/media/ril-viacom18-and-disney-complete-merger-to-create-a-rs-70352-cr-jv/articleshow/115299610.cms
Google,Jio Merger,"Disney-Reliance merger nears completion, Jio Star set to launch",ET BrandEquity,13 Nov 2024,https://brandequity.economictimes.indiatimes.com/news/media/disney-reliance-merger-nears-completion-jio-star-set-to-launch/115240056
Google,Jio Merger,"Reliance Disney eyes Hotstar, JioCinema merger to revolutionise Indian streaming - India Today",India Today,16 Nov 2024,https://www.indiatoday.in/india/video/reliance-disney-eyes-hotstar-jiocinema-merger-to-revolutionise-indian-streaming-2634252-2024-11-16
Google,Jio Merger,"Delhi techie snags ‘JioHotstar’ domain pre-merger, demands Cambridge education funding for sale to Reliance",Hindustan Times,24 Oct 2024,https://www.hindustantimes.com/entertainment/web-series/delhi-techie-buys-jiohotstar-domain-ahead-of-disney-jio-merger-wants-reliance-to-buy-fund-cambridge-degree-101729739856029.html
Google,Jio Merger,"Reliance-Disney HotStar merger: JioStar website shows 'coming soon', is this the company's 'Not Intereste",Times of India,14 Nov 2024,https://timesofindia.indiatimes.com/technology/tech-news/reliance-disney-hotstar-merger-jiostar-website-shows-coming-soon-is-this-the-companys-keep-it-message-to-/articleshow/115282908.cms
Google,Jio Merger,"Reliance Industries, Viacom18 and Disney complete merger: 100-plus channels, 3 CEOs and 5 other biggest h",Times of India,16 Nov 2024,https://timesofindia.indiatimes.com/technology/tech-news/reliance-industries-viacom18-and-disney-complete-merger-100-plus-channels-3-ceos-and-5-other-biggest-highlights-of-rs-70000-crore-business/articleshow/115311558.cms
Bing,Jio Merger,"MTNL’s 25% stock surge signals relief, not revival",Livemint,3d,https://www.livemint.com/market/stock-market-news/mtnl-stock-rally-mtnl-debt-crisis-bsnl-merger-telecom-sector-govt-bailout-mtnl-asset-monetization-airtel-reliance-jio-11738824980063.html
Bing,Jio Merger,IPL 2025 ad rates spike 25-30% following JioStar merger,Thehindubusinessline,15d,https://www.thehindubusinessline.com/companies/ipl-2025-ad-rates-spike-25-30-following-jiostar-merger/article69142928.ece
Bing,Jio Merger,Disney pegs equity loss from Indian JV at $300M,Economictimes,4d,https://economictimes.indiatimes.com/industry/media/entertainment/media/disney-pegs-equity-loss-from-indian-jv-at-300m/articleshow/117959398.cms
Bing,Jio Merger,Reliance Jio,Ndtv,10d,https://www.ndtv.com/topic/reliance-jio
Bing,Jio Merger,Ads on OTT during live cricket outperforms other platforms: Jio-Neurons Inc study,Thehindubusinessline,3d,https://www.thehindubusinessline.com/news/sports/ads-on-ott-during-live-cricket-outperforms-other-platforms-jio-neurons-inc-study/article69187931.ece
Bing,Jio Merger,Jio Financial Services Share Price Live Today,Cnbctv18,2d,https://www.cnbctv18.com/market/stocks/jio-financial-services-share-price/JFS/
Bing,Jio Merger,Ex Disney+ Hotstar head Sajith Sivanandan joins Jio Mobile Digital Services as president,Thehindu,19d,https://www.thehindu.com/sci-tech/technology/ex-disney-hotstar-head-sajith-sivanandan-joins-jio-mobile-digital-services-as-president/article69126555.ece
Bing,Jio Merger,Jio Coin Price Prediction: How Much Will Reliance’s New Cryptocurrency Be Worth? How To Buy It?,Oneindia,22d,https://www.oneindia.com/business/jio-coin-price-prediction-how-much-will-reliance-s-new-cryptocurrency-be-worth-how-to-buy-it-4045781.html
Bing,Jio Merger,Reliance jio Unlimited Recharge Plans,Digit,3d,https://www.digit.in/mobile-recharge-plans/reliance-jio/unlimited/
Bing,Jio Merger,Jio Financial Services Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,Economictimes,3d,https://economictimes.indiatimes.com/jio-financial-services-ltd/stocksupdate/companyid-14555.cms
Bing,Jio Merger,Reliance Jio,Ndtv,10d,https://www.ndtv.com/topic/reliance-jio
Bing,Jio Merger,Ex Disney+ Hotstar head Sajith Sivanandan joins Jio Mobile Digital Services as president,Thehindu,19d,https://www.thehindu.com/sci-tech/technology/ex-disney-hotstar-head-sajith-sivanandan-joins-jio-mobile-digital-services-as-president/article69126555.ece
Bing,Jio Merger,Jio Financial Services Share Price Live Today,Cnbctv18,2d,https://www.cnbctv18.com/market/stocks/jio-financial-services-share-price/JFS/
Bing,Jio Merger,Jio Coin Price Prediction: How Much Will Reliance’s New Cryptocurrency Be Worth? How To Buy It?,Oneindia,22d,https://www.oneindia.com/business/jio-coin-price-prediction-how-much-will-reliance-s-new-cryptocurrency-be-worth-how-to-buy-it-4045781.html
Bing,Jio Merger,IPL 2025: 10-sec advertisement rate hiked THIS year; Check price NOW,Msn,14d,https://www.msn.com/en-in/sports/cricket/ipl-2025-10-sec-advertisement-rate-hiked-this-year-check-price-now/ar-AA1xVofw?ocid=BingNewsVerp
Bing,Jio Merger,Jio Financial Services Share Price,Business-standard,2d,https://www.business-standard.com/markets/jio-financial-services-ltd-share-price-20712.html
Bing,Jio Merger,Jio All-In-One Explained: Here's the List of Jio All-In-One Plans,Gizbot,1mon,https://www.gizbot.com/telecom/features/jio-all-in-one-explained-heres-the-list-of-jio-all-in-one-plans-108103.html
Yahoo,Jio Merger,"India’s Jio Studios Chief Reveals Slate, Strategy: ‘We’ve Hit a Purple Patch, Like Tendulkar Hitting Centuries’ (EXCLUSIVE)",Variety·  via Yahoo News,10 months ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwkmw_QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2findia-jio-studios-chief-reveals-024500157.html%3ffr%3dsycsrp_catchall/RK=2/RS=_GVjSyniGBQePpmEixFTGnIZF18-
Yahoo,Jio Merger,"Reliance's Jio Financial hits limit-down on debut, valued at $19 billion",Reuters·  via Yahoo Finance,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwknQ_QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2freliance-spin-off-jio-financial-044345942.html%3ffr%3dsycsrp_catchall/RK=2/RS=BFclxHquSSlCJQKnJ2Qtbi8F6cM-
Yahoo,Jio Merger,"Disney and Mukesh Ambani’s Reliance Industries Edge Closer to Massive India TV Deal, Say Reports",Variety·  via Yahoo News,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwknw_QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2fdisney-mukesh-ambani-reliance-industries-112217301.html%3ffr%3dsycsrp_catchall/RK=2/RS=HkLPdrZpJGF5MsRuVGa6tBl6JRo-
Yahoo,Jio Merger,Will the $6 Billion IPL Cricket Series Mean Disney is Hit for Six in India?,Variety·  via Yahoo News,2 years ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwkoQ_QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2f6-billion-ipl-cricket-series-133000163.html%3ffr%3dsycsrp_catchall/RK=2/RS=zY8lelO9iSVbj7VsLSuJ0eRmwYg-
Yahoo,Jio Merger,"Will the Sony-Zee Merger Be a Turning Point in Indian Media, or Another Milestone in the Decline of Linear TV?",Variety·  via Yahoo News,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwkow_QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2fsony-zee-merger-turning-point-141430708.html%3ffr%3dsycsrp_catchall/RK=2/RS=TpKYy4lzBrfM.pif1S40PcMQFX0-
Yahoo,Jio Merger,Sony Calls Off $10 Billion Merger With Indian TV Giant Zee Entertainment Enterprises,Variety·  via Yahoo News,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwkpQ_QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2fsony-calls-off-10-billion-063609541.html%3ffr%3dsycsrp_catchall/RK=2/RS=uX4ITTv5E_qI6T.b8JoyxNCCGrY-
Yahoo,Jio Merger,India's Vodafone Idea misses Q4 revenue view as subscriber base narrows,Reuters·  via Yahoo Finance,9 months ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwkpw_QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findias-vodafone-idea-misses-q4-145114735.html%3ffr%3dsycsrp_catchall/RK=2/RS=gFSyzHrdqLsOFxM8Ty0QV821TEg-
Yahoo,Jio Merger,India's Vodafone Idea reports lower-than-expected Q1 loss on reduced expenses,Reuters·  via Yahoo Finance,6 months ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwkqQ_QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findias-vodafone-idea-reports-lower-143418326.html%3ffr%3dsycsrp_catchall/RK=2/RS=o_GBd50M21d9_B46ew1ASpLAfuE-
Yahoo,Jio Merger,Disney In Talks With Mukesh Ambani's Reliance For Mega Indian Media Merger,Benzinga·  via Yahoo Finance,1 year ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwkqw_QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fdisney-talks-mukesh-ambanis-reliance-090020066.html%3ffr%3dsycsrp_catchall/RK=2/RS=YEz8A_6wnc0Pw8H0cs6jjFr6RFM-
Yahoo,Jio Merger,Disney-Reliance $8.5 Billion Media Merger Faces Antitrust Scrutiny in India Over Cricket Rights: Report,Variety·  via Yahoo Finance,6 months ago,https://r.search.yahoo.com/_ylt=Awr99TRB7qln0xwkrQ_QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1739218625/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fdisney-reliance-8-5-billion-154919851.html%3ffr%3dsycsrp_catchall/RK=2/RS=uBoYRQ9IeBzlxeQsA8tM3jUBMHg-
Google,Jio Bankruptcy,"Telecom issue: NCLAT dismisses petitions, says IBC to prevail over Trai Act",Business Standard,7 Nov 2024,https://www.business-standard.com/industry/news/telecom-issue-nclat-dismisses-petitions-says-ibc-to-prevail-over-trai-act-124110700540_1.html
Google,Jio Bankruptcy,Reliance Infratel Insolvency: Supreme Court Restores Four Entities As Financial Creditors,NDTV Profit,1 month ago,https://www.ndtvprofit.com/business/reliance-infratel-insolvency-supreme-court-restores-four-entities-as-financial-creditors
Google,Jio Bankruptcy,"Airtel, Reliance Jio submit bids for assets of bankrupt RCom | Mint",mint,25 Nov 2019,https://www.livemint.com/industry/telecom/reliance-jio-bharti-airtel-submit-bids-for-rcom-assets-11574672715005.html
Google,Jio Bankruptcy,"BSNL ‘sinking deep’ in crisis amid user churn to Jio, Airtel, delay in 4G gear supply: Employees union",ET Telecom,16 Feb 2024,https://telecom.economictimes.indiatimes.com/news/industry/bsnl-sinking-deep-in-crisis-amid-user-churn-to-jio-airtel-delay-in-4g-gear-supply-employees-union/107748436
Google,Jio Bankruptcy,"Tariff war with Jio, Rs 46,000 cr debt, pressure from lenders force RCom to go for bankruptcy",Business Today,2 Feb 2019,https://www.businesstoday.in/latest/corporate/story/anil-ambani-rcom-files-for-bankruptcy-after-several-failed-attempts-to-repay-debt-168013-2019-02-02
Google,Jio Bankruptcy,Reliance Communications: End of the road or last throw of the dice?’,Fortune India,2 Feb 2019,https://www.fortuneindia.com/enterprise/reliance-communications-end-of-the-road-or-last-throw-of-the-dice/102941
Google,Jio Bankruptcy,Mukesh vs Anil: how the Ambani brothers’ wealth soared and dipped,South China Morning Post,20 Jul 2020,https://www.scmp.com/magazines/style/celebrity/article/3093874/mukesh-vs-anil-why-did-one-ambani-brother-go-bankrupt
Google,Jio Bankruptcy,What happens if Vodafone Idea goes bankrupt?,Capitalmind,5 Aug 2021,https://premium.capitalmind.in/2021/08/what-happens-if-vodafone-idea-goes-bankrupt/
Google,Jio Bankruptcy,How Mukesh Ambani will split his empire to avoid dad’s folly,Deccan Herald,29 Jun 2022,https://www.deccanherald.com/opinion/how-mukesh-ambani-will-split-his-empire-to-avoid-dad-s-folly-1122619.html
Google,Jio Bankruptcy,"Aircel files for bankruptcy, cites Jio's disruptive entry as a reason",Business Standard,28 Feb 2018,https://www.business-standard.com/article/companies/aircel-files-for-bankruptcy-cites-jio-s-disruptive-entry-as-a-reason-118022800709_1.html
Google,Jio Bankruptcy,Vodafone Idea bankruptcy: 140-150 million 2G subscribers to be the most affected,ET Telecom,13 Aug 2021,https://telecom.economictimes.indiatimes.com/news/vodafone-idea-bankruptcy-2g-users-at-higher-risk-analysts-say-subsided-smartphones-from-airtel-jio-can-help/85293009
Google,Jio Bankruptcy,"Aircel goes bankrupt, becomes fourth telecom player to bow out as cut-throat price war takes toll",Business Today,1 Mar 2018,https://www.businesstoday.in/industry/telecom/story/aircel-bankruptcy-telecom-sector-nclt-numbers-insolvency-248448-2018-03-01
Google,Jio Bankruptcy,Aircel files for bankruptcy in fresh telecom sector upheaval | Company Business News,mint,28 Feb 2018,https://www.livemint.com/Industry/aEZ9AzzfP8vIeDGfZByA7K/Aircel-files-for-bankruptcy.html
Google,Jio Bankruptcy,"Jio completes 100% acquisition of Reliance Infratel for ₹3,720 cr’",Fortune India,23 Dec 2022,https://www.fortuneindia.com/enterprise/jio-completes-100-acquisition-of-reliance-infratel-for-3720-cr/110859
Google,Jio Bankruptcy,NCLT clears Jio buy of Reliance Infratel,ET Telecom,21 Nov 2022,https://telecom.economictimes.indiatimes.com/news/nclt-clears-jio-buy-of-reliance-infratel/95656883
Google,Jio Bankruptcy,Jio to acquire debt-laden Reliance Infratel after NCLT’s approval,Business Today,23 Nov 2022,https://www.businesstoday.in/industry/telecom/story/jio-to-acquire-debt-laden-reliance-infratel-after-nclts-approval-353888-2022-11-23
Google,Jio Bankruptcy,Jio gets NCLT's approval to acquire debt-laden Reliance Infratel,Business Standard,21 Nov 2022,https://www.business-standard.com/article/companies/jio-gets-nclt-approval-to-acquire-reliance-infratel-for-rs-3-720-crore-122112100582_1.html
Google,Jio Bankruptcy,"Jio deposits ₹3,720 cr to  take over Rel  Infratel",mint,22 Dec 2022,https://www.livemint.com/companies/news/jio-deposits-3-720-cr-to-take-over-relinfratel-11671728028165.html
Google,Jio Bankruptcy,"NCLT clears Jio’s Rs 4,400 crore plan for Reliance Infratel",Times of India,4 Dec 2020,https://timesofindia.indiatimes.com/business/india-business/nclt-clears-jios-rs-4400-crore-plan-for-rel-infratel/articleshow/79557656.cms
Google,Jio Bankruptcy,"With Aircel filing for bankruptcy, consolidation in the Indian telecom sector is almost over",Business Today,28 Feb 2018,https://www.businesstoday.in/industry/telecom/story/aircel-bankruptcy-consolidation-indian-telecom-sector-reliance-jio-100280-2018-02-28
Bing,Jio Bankruptcy,Jio Financial Services Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation,Economictimes,3d,https://economictimes.indiatimes.com/jio-financial-services-ltd/stocksupdate/companyid-14555.cms
Bing,Jio Bankruptcy,Jio Financial Services Share Price,Economictimes,3d,https://economictimes.indiatimes.com/jio-financial-services-ltd/stocks/companyid-14555.cms
Bing,Jio Bankruptcy,"Jio creates stir again, offers unlimited data facility for just Rs 49",Indiatvnews,28d,https://www.indiatvnews.com/technology/news/jio-creates-stir-again-offers-unlimited-data-facility-for-just-rs-49-2025-01-12-970852
Bing,Jio Bankruptcy,Jio Coin Price Prediction: How Much Will Reliance’s New Cryptocurrency Be Worth? How To Buy It?,Oneindia,22d,https://www.oneindia.com/business/jio-coin-price-prediction-how-much-will-reliance-s-new-cryptocurrency-be-worth-how-to-buy-it-4045781.html
Bing,Jio Bankruptcy,Jio seeks increased 5G monetization with its 5G FWA offering,Rcrwireless,1mon,https://www.rcrwireless.com/20250110/featured/jio-5g-monetization-fwa
Bing,Jio Bankruptcy,Jio All-In-One Explained: Here's the List of Jio All-In-One Plans,Gizbot,1mon,https://www.gizbot.com/telecom/features/jio-all-in-one-explained-heres-the-list-of-jio-all-in-one-plans-108103.html
Bing,Jio Bankruptcy,"Jio creates stir again, offers unlimited data facility for just Rs 49",Indiatvnews,28d,https://www.indiatvnews.com/technology/news/jio-creates-stir-again-offers-unlimited-data-facility-for-just-rs-49-2025-01-12-970852
Bing,Jio Bankruptcy,"Jio Financial, Genus Power, CDSL: How to trade these buzzing stocks",Businesstoday,4d,https://www.businesstoday.in/markets/stock-picks/story/jio-financial-genus-power-cdsl-how-to-trade-these-buzzing-stocks-463472-2025-02-05
Bing,Jio Bankruptcy,"Jio's 72-day plan introduces new challenge for BSNL and Airtel, reducing need for frequent top-ups",Indiatvnews,21d,https://www.indiatvnews.com/technology/news/jio-s-72-day-plan-introduces-new-challenge-for-bsnl-and-airtel-reducing-need-for-frequent-top-ups-2025-01-19-972036
Bing,Jio Bankruptcy,Jio Recharge Plans 2025: Top 5G plans under Rs 500 for everyone,Digit,1mon,https://www.digit.in/news/general/jio-recharge-plans-2025-top-5g-plans-under-rs-500-for-everyone.html
Bing,Jio Bankruptcy,"Airtel adds revenue market share, closes gap with Jio",Economictimes,1mon,https://economictimes.indiatimes.com/industry/telecom/airtel-adds-revenue-market-share-closes-gap-with-jio/articleshow/117094994.cms
Bing,Jio Bankruptcy,Jio save users from frequent recharges: These plans offer validity from 28 days to 336 day,Indiatvnews,1mon,https://www.indiatvnews.com/technology/news/jio-save-users-from-frequent-recharges-these-new-plans-offer-validity-from-28-days-to-336-day-2025-01-09-970386
Google,Apple Lawsuits,Apple Leaker Issues Apology After Lawsuit Settlement: ‘Profound and Expensive Mistake’,pune.news,20 hours ago,https://pune.news/trending/apple-leaker-issues-apology-after-lawsuit-settlement-profound-and-expensive-mistake-303714/
Google,Apple Lawsuits,Apple to pay $95m to settle Siri listening case,BBC,1 month ago,https://www.bbc.com/news/articles/cr4rvr495rgo
Google,Apple Lawsuits,Apple urges federal judge for early dismissal in US antitrust lawsuit,Business Standard,21 Nov 2024,https://www.business-standard.com/world-news/apple-urges-federal-judge-for-early-dismissal-in-us-antitrust-lawsuit-124112100102_1.html
Google,Apple Lawsuits,Apple settles $95M eavesdropping lawsuit: Has it done enough to address privacy concerns around Siri?,The Indian Express,1 month ago,https://indianexpress.com/article/technology/tech-news-technology/apple-settlement-siri-lawsuit-what-to-know-9761331/
Google,Apple Lawsuits,Apple to pay $95 million to settle Siri privacy lawsuit,Reuters,1 month ago,https://www.reuters.com/legal/apple-pay-95-million-settle-siri-privacy-lawsuit-2025-01-02/
Google,Apple Lawsuits,Apple Set to Battle £1.5 billion App Store Lawsuit in UK Antitrust Trial,MediaNama,1 month ago,https://www.medianama.com/2025/01/223-apple-app-store-lawsuit-uk-antitrust/
Google,Apple Lawsuits,These old iPhone users start receiving payouts from class action lawsuit: Check if you’re eligible,HT Tech,4 days ago,https://tech.hindustantimes.com/mobile/news/these-old-iphone-users-start-receiving-payouts-from-class-action-lawsuit-check-if-you-re-eligible-71738843054660.html
Google,Apple Lawsuits,ETtech Explainer: Apple settles Siri lawsuit for $95 million,The Economic Times,1 month ago,https://m.economictimes.com/tech/technology/ettech-explainer-apple-settles-siri-lawsuit-for-95-million/articleshow/117084021.cms
Google,Apple Lawsuits,Billion-pound lawsuit against Apple over App Store opens in UK,ETLegalWorld.com,1 month ago,https://legal.economictimes.indiatimes.com/news/international/billion-pound-lawsuit-against-apple-over-app-store-opens-in-uk/117198865
Google,Apple Lawsuits,US v. Apple: everything you need to know,The Verge,20 Nov 2024,https://www.theverge.com/24107581/doj-v-apple-antitrust-monoply-news-updates
Google,Apple Lawsuits,Apple facing near-£3bn UK lawsuit over cloud storage ‘monopoly’,The Guardian,14 Nov 2024,https://www.theguardian.com/technology/2024/nov/14/apple-facing-near-3bn-uk-lawsuit-cloud-storage-competition-law
Google,Apple Lawsuits,Apple agrees to $20M settlement over Watch battery swelling issue,NewsBytes,1 week ago,https://www.newsbytesapp.com/news/business/apple-reaches-20m-settlement-in-watch-battery-lawsuit/story
Google,Apple Lawsuits,"Ex-Apple engineer issues apology after lawsuit over Journal app, Vision Pro leaks is dismissed",TechCrunch,2 days ago,https://techcrunch.com/2025/02/07/ex-apple-engineer-issues-apology-after-lawsuit-over-journal-app-vision-pro-leaks-is-dismissed/
Google,Apple Lawsuits,Apple £1.5bn class action case kicks off in UK courts,Financial Times,1 month ago,https://www.ft.com/content/4781c5b9-c6cb-4c94-8e35-1a5676c0c660
Google,Apple Lawsuits,"'Hey Siri, are you recording?': Apple agrees to pay $95M to settle privacy lawsuit",USA Today,1 month ago,https://www.usatoday.com/story/tech/2025/01/03/apple-siri-class-action-lawsuit/77426858007/
Google,Apple Lawsuits,App store commission charge: Apple faces $1 billion lawsuit in UK,The Economic Times,4 Dec 2024,https://m.economictimes.com/news/international/business/app-store-commission-charge-apple-faces-1-billion-lawsuit-in-uk/articleshow/115947302.cms
Google,Apple Lawsuits,Apple fights $1.8 billion App Store lawsuit in first of UK class actions against tech giants,Reuters,1 month ago,https://www.reuters.com/technology/apple-fights-18-billion-app-store-lawsuit-first-uk-class-actions-against-tech-2025-01-13/
Google,Apple Lawsuits,Apple lawsuit: US accuses tech giant of monopolising smartphone market,BBC,21 Mar 2024,https://www.bbc.com/news/world-us-canada-68628989
Google,Apple Lawsuits,Apple to pay $95m to settle claims Siri listened to users’ private conversations,The Guardian,1 month ago,https://www.theguardian.com/technology/2025/jan/03/apple-siri-privacy-lawsuit-settlement
Google,Apple Lawsuits,Are you an Apple device owner? Millions may be eligible for a payout in a $95 million class action lawsuit,The Economic Times,1 month ago,https://m.economictimes.com/news/international/us/are-you-an-apple-device-owner-millions-may-be-eligible-for-a-payout-in-a-95-million-class-action-lawsuit-settlement/articleshow/116948266.cms
Bing,Apple Lawsuits,Former Apple software engineer apologises for leak as lawsuit against him is dismissed,Moneycontrol,1d,https://www.moneycontrol.com/technology/former-apple-software-engineer-apologises-for-leak-as-lawsuit-against-him-is-dismissed-article-12934664.html
Bing,Apple Lawsuits,Apple drops lawsuit against former engineer accused of Vision Pro leaks,Financialexpress,2d,https://www.financialexpress.com/life/technology-apple-drops-lawsuit-against-former-engineer-accused-of-vision-pro-leaksnbsp-3743034/
Bing,Apple Lawsuits,Apple drops lawsuit against former iOS engineer accused of leaking Vision Pro details,Msn,2d,https://www.msn.com/en-us/news/technology/apple-drops-lawsuit-against-former-ios-engineer-accused-of-leaking-vision-pro-details/ar-AA1yCNry?ocid=BingNewsVerp
Bing,Apple Lawsuits,Ex-Apple engineer admits 'expensive mistake' after leak lawsuit is dismissed,Appleinsider,2d,https://appleinsider.com/articles/25/02/07/ex-apple-engineer-admits-expensive-mistake-after-leak-lawsuit-is-dismissed
Bing,Apple Lawsuits,Apple Lawsuits,Macrumors,9d,https://www.macrumors.com/guide/lawsuit/
Bing,Apple Lawsuits,"Apple Watch Owners, Cash In on This $20 Million Settlement Today",Msn,2d,https://www.msn.com/en-us/news/technology/apple-watch-owners-you-may-be-able-to-claim-part-of-a-20-million-settlement/ar-AA1y8Jgn?ocid=BingNewsVerp
Bing,Apple Lawsuits,Apple suddenly dropped its lawsuit against the Vision Pro leaker,Msn,2d,https://www.msn.com/en-us/technology/tech-companies/apple-suddenly-dropped-its-lawsuit-against-the-vision-pro-leaker/ar-AA1yCksr?ocid=BingNewsVerp
Bing,Apple Lawsuits,Could Your Apple Watch Bands Cause Cancer? Here’s What The Company Said In Response,Newsx,11d,https://www.newsx.com/tech-and-auto/could-your-apple-watch-bands-cause-cancer-heres-what-the-company-said-in-response/
Bing,Apple Lawsuits,Ex-Apple engineer admits 'expensive mistake' after leak lawsuit is dismissed,Appleinsider,2d,https://appleinsider.com/articles/25/02/07/ex-apple-engineer-admits-expensive-mistake-after-leak-lawsuit-is-dismissed
Bing,Apple Lawsuits,Apple iPhone 7 Payouts Begin: Who’s Eligible And Are You Too Late To Claim?,Forbes,3d,https://www.forbes.com/sites/davidphelan/2025/02/06/apple-iphone-7-200-payouts-begin-whos-eligible-and-are-you-too-late-to-claim/
Bing,Apple Lawsuits,These old iPhone users start receiving payouts from class action lawsuit: Check if you’re eligible,Msn,3d,https://www.msn.com/en-in/money/news/these-old-iphone-users-start-receiving-payouts-from-class-action-lawsuit-check-if-youre-eligible/ar-AA1ywMpO?ocid=BingNewsVerp
Bing,Apple Lawsuits,"Apple Agrees To Pay About ₹175 Crore to Apple Watch Customers, but Conditions Apply",Republicworld,6d,https://www.republicworld.com/tech/apple-agrees-to-pay-about-175-crore-to-apple-watch-customers-but-conditions-apply
Bing,Apple Lawsuits,Apple Settles $20 Million Lawsuit Over Battery Issues in Early Watches,Msn,4d,https://www.msn.com/en-us/technology/consumer-electronics/apple-settles-20-million-lawsuit-over-battery-issues-in-early-watches/ar-AA1yvA0X?ocid=BingNewsVerp
Bing,Apple Lawsuits,Apple Watch $20 Million Payout: Are You Eligible And How Do You Claim?,Forbes,9d,https://www.forbes.com/sites/davidphelan/2025/01/31/apple-watch-20-million-payout-are-you-eligible-and-how-do-you-claim/
Bing,Apple Lawsuits,Ex-Apple Engineer Apologizes After Settling Lawsuit Over Leaks,Iphoneincanada,2d,https://www.iphoneincanada.ca/2025/02/07/ex-apple-engineer-apologizes-after-lawsuit/
Bing,Apple Lawsuits,Could Your Apple Watch Bands Cause Cancer? Here’s What The Company Said In Response,Newsx,11d,https://www.newsx.com/tech-and-auto/could-your-apple-watch-bands-cause-cancer-heres-what-the-company-said-in-response/
Bing,Apple Lawsuits,Judge Blocks Apple's Attempt to Halt Google Search Antitrust Lawsuit,Msn,5d,https://www.msn.com/en-us/technology/tech-companies/judge-blocks-apple-s-attempt-to-halt-google-search-antitrust-lawsuit/ar-AA1yoZ62?ocid=BingNewsVerp
Bing,Apple Lawsuits,Apple Watch Bands Under Fire: Lawsuit Alleges Harmful PFAS Chemicals,Analyticsinsight,12d,https://www.analyticsinsight.net/gadgets/apple-watch-bands-under-fire-lawsuit-alleges-harmful-pfas-chemicals
